frame,LeftHFTBA_x,LeftHFTBA_y,LeftHFTBA_z,LeftFFHFA_x,LeftFFHFA_y,LeftFFHFA_z,LeftHXFFA_x,LeftHXFFA_y,LeftHXFFA_z,LeftFFTBA_x,LeftFFTBA_y,LeftFFTBA_z,RightHFTBA_x,RightHFTBA_y,RightHFTBA_z,RightFFHFA_x,RightFFHFA_y,RightFFHFA_z,RightHXFFA_x,RightHXFFA_y,RightHXFFA_z,RightFFTBA_x,RightFFTBA_y,RightFFTBA_z
1146,9.184365828057862,1.7544054155408775,4.493943451370262,-2.328909693673261,-3.2407003339537295,-5.090867952200666,-12.968602808239515,-2.6474945322101235,6.604144979055759e-13,6.611659591826642,-1.2956806902977884,-0.6731179598903911,9.166857465913301,5.864826651894058,2.1071960246227084,-1.480896883775574,-8.553543921230453,-2.8437635455007455,60.353851596438474,8.129525650021339,-2.3696581757964218e-14,7.388084265849926,-2.631298709230427,-0.8976479075657889
1147,9.183208124146574,1.7574929969472588,4.492808119389896,-2.329909838103529,-3.2375659043519334,-5.089184044177874,-12.699419849729514,-2.4593480805884114,-9.644708215998411e-14,6.6098110136983195,-1.2894451421432505,-0.6727461364544502,9.162270631488346,5.862616886350616,2.1027309374214416,-1.4772443849181167,-8.54905214005874,-2.837683381384984,59.89994520433061,7.9826387388801,-3.8380257641298687e-13,7.387920567474974,-2.629278451039695,-0.8955731617496169
1148,9.181977591392107,1.7607615015841165,4.491787007946693,-2.331026967535429,-3.234123225054853,-5.087362791098902,-12.430740016412187,-2.280501944012953,6.304275947713676e-13,6.607790828607972,-1.2827074316904474,-0.6721355965915076,9.157053270548944,5.859932399066179,2.097797858938012,-1.4730352813789414,-8.543798459732576,-2.831641772755275,59.537670376609974,8.07072468711167,3.764323967745926e-13,7.387770700606201,-2.6270036161062484,-0.893932167260444
1149,9.180706023160742,1.764188847277251,4.490889549263173,-2.33225968345195,-3.23039166672312,-5.08541950526428,-12.17009544469716,-2.110691324101216,2.0040814922486332e-13,6.605630206524788,-1.2755086173725747,-0.671291179026064,9.151285297865272,5.856903455413778,2.0924690905055594,-1.468334181350877,-8.537909803786084,-2.8256624095497145,59.20365448852422,8.362476566711639,-3.0456493297157145e-13,7.387635617269204,-2.624466232214656,-0.8926873404710058
1150,9.179428258057547,1.767747305803359,4.490124816302246,-2.3335860198299074,-3.2263880509992817,-5.083396771354544,-11.911918046184336,-1.9469881792911887,5.934563788375778e-13,6.603384059190095,-1.2678944509604892,-0.6702444005971907,9.145065259375636,5.853462659189759,2.086775459384415,-1.463228516341563,-8.531404004374178,-2.8198005066969936,58.984656823299105,8.853763006116829,4.829376776816844e-13,7.387521872598321,-2.621747398777936,-0.8918703147308775
1151,9.17817456392544,1.7713911260334685,4.489484817519278,-2.334993167765255,-3.2221467044743446,-5.081314372010023,-11.660863015907978,-1.7875067534106837,-4.666993830686916e-13,6.601093155323586,-1.259946202430093,-0.6690204880443748,9.138465456262223,5.849782318082439,2.080817017190273,-1.4577846449584924,-8.524474780092836,-2.814072437690477,58.81009546262444,9.492811211259216,1.8395648136100955e-15,7.387414846912757,-2.618863032973924,-0.8914098944907575
1152,9.176970804998653,1.7751868019577808,4.488986800000927,-2.3364512861455506,-3.217750619345973,-5.079210819896066,-11.413882742750266,-1.6318387165885548,3.3694076535093166e-13,6.598805856743,-1.251681703938992,-0.6676425694413042,9.131599333936864,5.845817766085079,2.0746241652860755,-1.4521008280505419,-8.517201957511217,-2.808514428628348,58.73239431314834,10.269693917459401,-4.737705356263788e-13,7.387323364747903,-2.6159332080541082,-0.8913208294767805
1153,9.175822203501054,1.7790015401213275,4.488591778877465,-2.3379408756441564,-3.213195121049187,-5.077114725806111,-11.171971655515607,-1.47438528756509,2.2089426411581467e-13,6.596549110304828,-1.2432321983784558,-0.6661715661783947,9.124588135560954,5.841691298257726,2.0682723267592746,-1.4462504032211634,-8.509739972176687,-2.8031155152615663,58.70179333485325,11.126279327472009,6.874453681301226e-13,7.387279854464384,-2.6129851905369708,-0.8915282556610923
1154,9.17474054826054,1.782756555519812,4.488298750104749,-2.339429493773584,-3.2084918839398,-5.075046127747735,-10.935221708129932,-1.3168006516449973,-3.2968276867754526e-13,6.594366105539011,-1.234690561460247,-0.6646238359749503,9.117484893725857,5.837513489293228,2.0618371520008894,-1.4402955429149473,-8.502180857449916,-2.797890768373072,58.746260150049494,12.025516600466469,1.1716224185013817e-12,7.387261693728534,-2.6099960157069524,-0.8919816338601485
1155,9.173738092481333,1.7865053877949395,4.48811144434443,-2.3408780391079396,-3.2037050860847134,-5.073036640525201,-10.703767546656897,-1.1530727558216134,1.5987175154977372e-13,6.592302971396941,-1.2260701236093516,-0.663028215045787,9.11036881993365,5.8332649972929955,2.0553234454669376,-1.434305300799162,-8.49468932352481,-2.792804860046315,58.83167490259563,12.922823690837456,3.5685059404093966e-13,7.387273512415789,-2.607147166525594,-0.8926471594006686
1156,9.172813679058702,1.7900590656717283,4.487989375212286,-2.342258654622925,-3.198797592092631,-5.071095347700185,-10.478287746287704,-0.9837815553980882,-3.2757539419135914e-13,6.590391112531066,-1.2175265937159725,-0.661424791517416,9.103297536584895,5.8290057184251,2.0487818881990574,-1.428305925363698,-8.487306440913233,-2.7878299571366503,58.982252030569704,13.792746970494383,9.11863483969055e-13,7.387338236868337,-2.6044174157257283,-0.8934510161406405
1157,9.171952221883382,1.7934178259626274,4.48793438459807,-2.343531825333032,-3.193811170838676,-5.06923996088702,-10.259630050933144,-0.8102938192731921,4.1491040226327715e-13,6.588651499081541,-1.2091043257188927,-0.6598279832537001,9.09626995962779,5.824763897132265,2.042184042886968,-1.4223225956097585,-8.480162268603546,-2.7829048049730045,59.15203069013626,14.603868840699242,-1.3580972567719753e-13,7.387429808922903,-2.6019085308444696,-0.894363495531643
1158,9.17116490470742,1.7964230429018786,4.487911402665134,-2.344671999444455,-3.188743117764333,-5.067483579446376,-10.046744140866018,-0.6304952344448196,-4.5211207949589694e-13,6.587122669617659,-1.2009626243383589,-0.6582778477279875,9.089306904674395,5.820529056335026,2.0355368843088075,-1.4163538655724373,-8.473251359108092,-2.777944623877975,59.34407781549624,15.31479208249677,5.253731340595347e-13,7.387569669370662,-2.599625366935527,-0.895292418670632
1159,9.17043817844618,1.7990925931770898,4.487920193195968,-2.345665085391284,-3.1836217479242688,-5.0658347279338365,-9.841095128059047,-0.44347214433130183,-3.906628992906499e-13,6.585802973191315,-1.1931129514612488,-0.6567833790310469,9.082346915567909,5.816385821973443,2.0288096805035045,-1.4103612166591097,-8.466708707787761,-2.7728757354182596,59.57545411307707,15.921582228441732,-5.077007685294063e-13,7.387734722342305,-2.5976203983727846,-0.8961930589394614
1160,9.169769425320641,1.8013510332525806,4.487930093439574,-2.346495359594694,-3.178475856436735,-5.064289245261742,-9.643259315772951,-0.2520287430552063,1.1565897790062514e-13,6.584704776473625,-1.185661970402104,-0.6553670096357047,9.07535484002813,5.812197554668534,2.0219205578150876,-1.404308057727381,-8.46044827955327,-2.7675828949368158,59.797274993325765,16.39408955073779,1.3365166396109678e-13,7.387940726547406,-2.595947761768049,-0.8970240086775902
1161,9.169174059212134,1.8031468471173229,4.487932148511796,-2.347160038840153,-3.1733446181001943,-5.062853919780072,-9.454519794580992,-0.05726990021256715,-4.995547506713287e-13,6.583843678844059,-1.1787008196062148,-0.6540419586527912,9.068257413912173,5.808009908921672,2.0148440633505693,-1.398119778758158,-8.454504473060002,-2.7619715403536613,60.040060941680665,16.737569017049363,-2.3383970124378295e-13,7.388190961935289,-2.5945992697522615,-0.8977097461762271
1162,9.168668348315752,1.8044693464846993,4.487914649338068,-2.3476760149230644,-3.1682544472761127,-5.061519610909793,-9.276273304747862,0.1370459791596396,2.2739569957374153e-13,6.583217702802508,-1.172265743199488,-0.6528108234127259,9.060962501987097,5.803796835608748,2.007492473485894,-1.3917352038317896,-8.448854016395012,-2.7559155749845234,60.258167195840066,16.914914454533374,4.778896602061977e-13,7.388467436088178,-2.5935820975999633,-0.8982045682771332
1163,9.168266251716755,1.8052648740916148,4.487854950054523,-2.3480578550675073,-3.163255578704959,-5.060287097441797,-9.109601468446312,0.331273185513146,1.7372066985056163e-13,6.582823568051211,-1.1664603322364888,-0.651694995766798,9.053381875853729,5.799473582398189,1.999785965387666,-1.3850710208143866,-8.443438963916197,-2.749330922724766,60.46251307602468,16.95123124975741,-4.597540359274515e-13,7.388777830234328,-2.5929278440547074,-0.8984930491399089
1164,9.168000963548806,1.8055523804157998,4.487743302487632,-2.3483453820981235,-3.1583976767477178,-5.059143923431554,-8.954233139290064,0.5185489158321197,6.714218571347868e-13,6.582651517312375,-1.1613125554670185,-0.6506939199003103,9.045466836426817,5.795069880319437,1.9916733895874141,-1.378057877420444,-8.438224875809443,-2.7421109298674726,60.64604388174054,16.84259035822002,-2.349718896631832e-13,7.389150706792474,-2.5925758057999677,-0.8985134227002134
1165,9.167883620199623,1.8053881381461125,4.48757503622047,-2.3485670827606056,-3.1537399021773926,-5.05808227294424,-8.813224624920501,0.6983750039817933,1.8718687036181688e-13,6.5826800610828835,-1.1568232068358655,-0.6498078894797262,9.037053767497705,5.7904707789911525,1.9830614909941089,-1.370613398119374,-8.433163016989441,-2.734173518686619,60.78976933940208,16.586368944859238,-8.797777536312329e-13,7.3895189925103635,-2.5925971518828947,-0.8982649570996115
1166,9.167976697847731,1.804756811453124,4.487327490619348,-2.3487736566430364,-3.1493625259434,-5.057094270470164,-8.68606841853226,0.8686060520118103,-6.15370941183491e-13,6.582916169996381,-1.1530847701171145,-0.6490526210108958,9.028122936904804,5.785658635112284,1.9739152146081416,-1.362677568600087,-8.428075454323858,-2.725455201475268,60.910240668661,16.205695718174606,-3.997321421794129e-13,7.389933091510532,-2.592834171701218,-0.8977129307601541
1167,9.168293023807248,1.8038060622549608,4.48701378246832,-2.349022429349475,-3.1453435362777507,-5.0561650434152545,-8.57418972602263,1.0273275144052338,-2.0009213503774225e-13,6.58330904263049,-1.1500225004992113,-0.6484086908449335,9.01857284804011,5.780588483320395,1.9641625383718282,-1.354200720264755,-8.422979066148516,-2.715895090013095,60.979096470779695,15.701973386796604,-1.435005140365808e-13,7.390350462226102,-2.5933518137581886,-0.8968620623773635
1168,9.168878718418485,1.8024866745787003,4.486612421159855,-2.3493643020763937,-3.1416637027924366,-5.055283731123395,-8.47812264948806,1.1709890978561865,-6.047065806224871e-13,6.583856647730787,-1.1476634541911712,-0.6478862882980442,9.008361769966534,5.775257874610723,1.953781228565227,-1.3451364408155393,-8.417754017580885,-2.705460139080728,61.002187975767185,15.097977577766468,1.8962666263808455e-13,7.390782222465927,-2.5940342714047184,-0.8956971466637579
1169,9.169758557559879,1.8009883364131727,4.486126562833507,-2.3498450771551234,-3.1385079094561967,-5.0544434813480965,-8.397209441232228,1.2990026698083088,3.535077459327763e-13,6.584523943914942,-1.145998819438124,-0.6474852741077134,8.997416001742874,5.769606710759112,1.9427316762508346,-1.3354478868934883,-8.412372447480847,-2.694133768630908,60.98270748602681,14.399529076300098,8.59782258830221e-13,7.39119752965325,-2.594915394123412,-0.8942360022388006
1170,9.170985627701565,1.7993434163339719,4.485561318068561,-2.350529062873461,-3.135867450941945,-5.053631575463802,-8.333136745488831,1.408571751895572,-1.6094527387564164e-13,6.585300415898399,-1.14498242196112,-0.6471915288956084,8.985704378065542,5.763574697914868,1.9310005576277611,-1.3251182476975463,-8.406690617675832,-2.6819095716125454,60.91425645937856,13.627858181106829,-9.082542474850301e-14,7.3915880119505575,-2.595911962180885,-0.8924827298507997
1171,9.172563633200623,1.797622009234026,4.484899473258023,-2.351449957204325,-3.133810358740249,-5.052846532954216,-8.285519297388234,1.5014105141515302,2.648400700110609e-13,6.586151933985874,-1.1446102684670918,-0.6470249760361024,8.973199693492207,5.7571791835843,1.918566142438063,-1.314131931931941,-8.400676536991986,-2.6687961416020736,60.78869802814806,12.802576982512072,-8.469509829456274e-14,7.391945779150128,-2.5969749598376355,-0.8904669949905984
1172,9.174510572679182,1.7960296822185065,4.484174622372747,-2.3526424644234765,-3.132426596415673,-5.052077186757833,-8.25515711573253,1.5743197349145468,5.653818192948703e-13,6.587053497249746,-1.1447625343658212,-0.6469512258148455,8.959866266188474,5.750361915315133,1.9054432462558393,-1.302472559559455,-8.394225458956795,-2.6548193527449007,60.60515587492442,11.95872081705502,6.169405822235518e-13,7.392252035498273,-2.598057170922921,-0.8881973320434295
1173,9.176839985954533,1.7945149121809598,4.4833654311538,-2.3541433018218343,-3.1316930363376168,-5.05132861372007,-8.239360194058566,1.6267854557578607,-5.185735015080538e-13,6.587984925944621,-1.1454657939438828,-0.6469956295379848,8.945688318028704,5.7431016924758485,1.8916045018199967,-1.2901489691892811,-8.387323954449133,-2.6400011486601307,60.37717814986945,11.087277610461818,-1.1350010688108779e-12,7.392486199986552,-2.5991659400627958,-0.8857238606576137
1174,9.17954306309451,1.7932080139025623,4.482473858472422,-2.3559589589787886,-3.131690430272248,-5.050599690645442,-8.240770878003325,1.6609293857509733,-2.4155601711076345e-13,6.588924785953565,-1.146669814179981,-0.6471610813292532,8.930650016825314,5.735282118375083,1.8770446633539937,-1.277144128574414,-8.379865478694198,-2.6243773537369854,60.088823633238405,10.22582365588126,2.675140124235738e-13,7.392652703492515,-2.6003108181284116,-0.8830835714531271
1175,9.182602944565614,1.7922171896597732,4.4815160394543305,-2.358090471146759,-3.1324074519910936,-5.049890653046519,-8.25662754428581,1.671285565903241,6.021503821561637e-13,6.589855360104433,-1.1482544276470943,-0.6474366481893333,8.91474580014092,5.726972061573923,1.861793478067071,-1.2634569399727824,-8.371768591321286,-2.6079991943096412,59.75052537879714,9.401155146440647,7.129943089297051e-13,7.392744741838,-2.6013397768872006,-0.8803006830769579
1176,9.18602100657587,1.7916566269778966,4.480513008926288,-2.3605199448071974,-3.1338992561624295,-5.049210437906098,-8.287435459904234,1.663811459921666,-3.292436449782243e-13,6.590790672875475,-1.1501610031721936,-0.6478147427864803,8.89796379729321,5.7181377915350335,1.8458640090092469,-1.2491035842110243,-8.363034891664492,-2.5909130894599333,59.365324181979005,8.618931132540089,7.3773146254197035e-16,7.392731803775416,-2.6022862559471673,-0.8774101045028677
1177,9.189744271643997,1.7914248274322726,4.479433069837723,-2.363236983862072,-3.1360700696412276,-5.048569894511741,-8.331212762752214,1.6366726394001383,-3.2085559688249687e-13,6.591697031691046,-1.1523977047829397,-0.648333099617528,8.88033119113816,5.708744515278828,1.8292906600470038,-1.234095563035847,-8.353595247437998,-2.5731941096819004,58.94562853489069,7.902743499969472,2.9295845067755554e-13,7.39262604433251,-2.6031136257149057,-0.874453812671933
1178,9.19373249482992,1.7917284944818976,4.478323812555985,-2.3661848830123327,-3.138976687830177,-5.047985029491983,-8.385821107022464,1.5913667714074595,5.749687255589917e-13,6.592584094119916,-1.1548168883546188,-0.6489675675916405,8.861884298102064,5.698665608403708,1.812081536598894,-1.2184701994749942,-8.343429873088924,-2.5549260176342328,58.49821144419525,7.267253451861274,2.0921794143446013e-13,7.392425342144968,-2.6039263104197037,-0.8715088957229332
1179,9.197965609810387,1.7926076149122514,4.477185421157357,-2.369323576980885,-3.1425875727509793,-5.047464416533532,-8.448444633828688,1.5312630469080184,-5.914088927205918e-13,6.59347419118662,-1.1573502496251593,-0.6497270988057909,8.842699097169556,5.68809924544766,1.7943562119305911,-1.2022778116196942,-8.332558963656123,-2.5361993667072875,58.016894650369046,6.729343179733281,-4.2315847440174123e-14,7.392137436197802,-2.6045408314755605,-0.8685578888310295
1180,9.202376911698687,1.7939536528325117,4.476006037583578,-2.3726087787498784,-3.1468013164190913,-5.047018535767733,-8.51919874696477,1.4563527013794801,4.705200702925014e-13,6.594353061417401,-1.1600090577174862,-0.6506278001757878,8.822858124659566,5.676883386577981,1.776141143605624,-1.1855903594530406,-8.320990708831367,-2.517137619624434,57.52617056358474,6.299341499785754,1.9063645410528683e-13,7.391768608688512,-2.605123679725658,-0.8657018543059103
1181,9.206911971999954,1.7958591959279793,4.474808575482196,-2.3759667157024533,-3.151604498196759,-5.046664715156761,-8.592490096914396,1.3702655405311908,5.714629023602609e-13,6.595239723895012,-1.1626920662959086,-0.6516658842417788,8.802454122758054,5.665191219028857,1.7575770391135563,-1.1685043195094351,-8.308788200295812,-2.4978568329628983,57.017720873455076,5.98566829290529,6.126472787205477e-13,7.391293427497963,-2.605557702579738,-0.8629314972804658
1182,9.211497296975729,1.7982560543601234,4.473595947046173,-2.37934074993432,-3.1569025217908395,-5.046403222139103,-8.669493468252313,1.2723745456235307,2.816780844173203e-13,6.596124169950665,-1.1653772923121926,-0.6528338825036846,8.78162835834124,5.653004868310857,1.7387727357854699,-1.151112913849987,-8.295951683229497,-2.4784954866588134,56.532514409346156,5.799638853915658,1.2664971423497393e-13,7.3907444884135876,-2.605855074056111,-0.860286487336431
1183,9.216091653257712,1.8011475310626615,4.472383368122994,-2.3826532310449573,-3.1626266175875766,-5.046247864635176,-8.745865641098064,1.165105725072977,3.3644567512655043e-13,6.597047015510942,-1.1679981225400933,-0.6541280503824095,8.760531369283346,5.640393441231188,1.71984862992591,-1.1335482441854952,-8.28260969768098,-2.4592046142249644,56.08132841270962,5.748546041548561,-8.086393028783809e-14,7.3901200654668635,-2.606068157108707,-0.8578132505991631
1184,9.22060649506103,1.8044903276944773,4.471170288597792,-2.385834591076006,-3.168737427718621,-5.04620436813064,-8.820921468563276,1.0556619851748157,4.257634729837592e-13,6.597992025548197,-1.170563912611603,-0.6555503934909802,8.739293734886614,5.627439633177495,1.7009355369025239,-1.1159254836243508,-8.268845350303295,-2.4401359048761324,55.62491359915481,5.840452382863228,4.1605619243044823e-13,7.389415235678036,-2.6061908545419934,-0.8555469767865812
1185,9.224993251571199,1.8081726815147185,4.469958807405058,-2.3888282483527727,-3.1751015256037145,-5.046272005652487,-8.88926219566922,0.9406499301159622,-2.927719978949107e-14,6.598977002628753,-1.1730574961523728,-0.6570912521103106,8.71812372247421,5.61430746385359,1.6822065393760641,-1.098393889272178,-8.254750503899746,-2.4214271787444774,55.23094473757557,6.068913614264576,-7.624465383425606e-13,7.388662994701139,-2.606142939371998,-0.8534718885903481
1186,9.22919903262713,1.812234698257469,4.468775672072618,-2.391571213996483,-3.181679455743936,-5.046451089367286,-8.952247871191009,0.8267870310973594,5.907934010200741e-13,6.600013460803079,-1.17540304428362,-0.6587239396891582,8.697151322651383,5.6009887706142445,1.6637820171285156,-1.0810868338621222,-8.240435894954748,-2.4032478716254757,54.8659205212111,6.449549428468331,1.9254076394140267e-13,7.38784086427931,-2.6060372252193447,-0.8516503961639872
1187,9.233161776434088,1.8164775228938796,4.467607274205625,-2.394010149460945,-3.188360174781459,-5.046746034864429,-9.00422729508998,0.716504596427636,-4.4104355892056966e-13,6.601101474438099,-1.1776931619171316,-0.6604556335254906,8.676573085128682,5.587672683640729,1.6458259742605452,-1.064144192985182,-8.226033549019034,-2.385741246814425,54.5806721705626,6.9666868910960424,3.861227532831729e-13,7.386980114992159,-2.605809731216812,-0.8500802097845128
1188,9.236829641273903,1.8208992858282589,4.466465546818904,-2.3960947032445685,-3.195067914529297,-5.04714178164305,-9.047051851729538,0.6115311189185297,-3.346167123369357e-13,6.602244507249984,-1.1798574421104264,-0.6622575721652011,8.656562797247025,5.5744701107780905,1.628482865662391,-1.0477057641380307,-8.21164759632169,-2.369040692962284,54.348963212566595,7.62229740684927,-3.4402840449500687e-13,7.386093048777856,-2.605447588631516,-0.8487665151659015
1189,9.240184926554685,1.8254048050875211,4.465356600163303,-2.3978050860679256,-3.201756814728581,-5.047634445683516,-9.07575549700567,0.5133443850883289,1.55200373307869e-13,6.603447648728718,-1.1819464404281137,-0.6641147027927456,8.63727693379314,5.561445091237915,1.6118698316621913,-1.0318947722968204,-8.197392693846824,-2.3532768228215084,54.1726533926862,8.394218959050935,4.580522834710193e-13,7.385194849416673,-2.6049966455212914,-0.8477359852121038
1190,9.243185705548683,1.8299146643614013,4.464282240199522,-2.399107849108847,-3.2083431214343463,-5.048212966573546,-9.091655583507508,0.4285994938448594,-3.532991187812509e-13,6.604708492103235,-1.1839584180925207,-0.6660093729293627,8.618857059670736,5.548719202221877,1.596107716307406,-1.0168384129406545,-8.183416828597275,-2.3385646379700127,54.08750876261212,9.277342738926766,-1.1655393035410611e-12,7.384280719900965,-2.604478594336056,-0.8469973855582683
1191,9.245826396510077,1.834425657690916,4.463256348654305,-2.399989645385041,-3.214813709239819,-5.048866663031876,-9.090173501838391,0.3543515456738081,7.356023199800861e-13,6.606034990453,-1.18588383728305,-0.6679163417418953,8.601463825066798,5.536488130036243,1.581323978058944,-1.0026336601723118,-8.169862036487075,-2.3249889462456723,54.08898651148575,10.247421056266086,-1.5082844016761043e-13,7.383394386324667,-2.6038359256108516,-0.8465210996334269
1192,9.24809151665031,1.838799382035063,4.462278062562451,-2.4004610062591234,-3.2210896569159555,-5.049582857166227,-9.073188076091817,0.29450830142090034,5.596955980988087e-15,6.60740708751614,-1.1877814680748446,-0.6698178155187685,8.585213816851397,5.524689272031074,1.5675626784177983,-0.9893921864616114,-8.156764777116425,-2.3126194959605493,54.14556804631344,11.291112470210354,5.663693237795787e-13,7.382535402678441,-2.60316533992478,-0.8463413746418645
1193,9.249990889610041,1.8430370243979834,4.46134171664445,-2.400522952115778,-3.2271933007288087,-5.050337184921471,-9.042171395418778,0.25021609896065033,-6.067916425479198e-13,6.608832152903067,-1.1896725495836737,-0.6716950443820634,8.570201601906945,5.513591466429972,1.5549365057703166,-0.9771764555892046,-8.14430571736257,-2.3014953235081834,54.29244980260501,12.37377630746443,9.537956372489545e-13,7.3817170195570805,-2.6023761928110223,-0.8463953596952013
1194,9.251513166052895,1.847057612380525,4.460442948794722,-2.4002011218099715,-3.233101068569762,-5.051109593210141,-8.995952536521541,0.21541486595480616,3.965406193937518e-13,6.610275232717242,-1.191612685398913,-0.6735294593405794,8.556520282752588,5.503095656801196,1.5434421524989785,-0.9660633224870503,-8.132539961604193,-2.291630876964125,54.48853904328167,13.467156878457155,4.012431978290359e-13,7.380956123945235,-2.6016221835280766,-0.8467049054090796
1195,9.252694642016339,1.8508934106429968,4.4596043475400755,-2.399517670536652,-3.2388142511389635,-5.051884718680903,-8.936699910263115,0.19185757148395483,-1.473474194649247e-13,6.611749268079433,-1.1935681810274836,-0.6752853372457437,8.544208255322228,5.493386628721998,1.5331459253044888,-0.9560808916514077,-8.121584642579586,-2.2830312032721016,54.72535594231157,14.55157386920626,1.6647674673707549e-13,7.38025205572504,-2.600834962699219,-0.8472142326999682
1196,9.25354692245112,1.8545302851137873,4.4588224068140265,-2.398519442155817,-3.244336485227045,-5.052637815240004,-8.867492976024177,0.17717177292134836,6.662263657701106e-13,6.613219083829248,-1.1955533562058644,-0.6769423872578748,8.533329901134627,5.484444159570132,1.5240242453337967,-0.947269139668823,-8.111505547457698,-2.2756644072476098,55.03343700647007,15.604955688063335,9.835234280824803e-13,7.379632162504865,-2.6001012564805537,-0.847917164941644
1197,9.254105727839573,1.857875269118929,4.458079490321802,-2.3972427474671707,-3.2496716246050803,-5.053350685832582,-8.788307108613752,0.16518097069206494,-5.294518953464018e-13,6.6146847723268305,-1.1976629541001287,-0.6784969884871641,8.523883495816804,5.476367662379218,1.5160971053420165,-0.9396385787453742,-8.102345535488745,-2.2694669977779265,55.36136750998689,16.587100703004406,-8.717970549702259e-14,7.379081361835692,-2.599364976887883,-0.8487322115366811
1198,9.254423495761879,1.8610500824753589,4.457409963059703,-2.3957383329450472,-3.2548348648635925,-5.054002338862968,-8.705145417224182,0.15405444797746357,4.5006984799628465e-13,6.616145343212933,-1.1997850794807614,-0.6799012024029372,8.515869035004423,5.469098571421297,1.5093131712692651,-0.9331835076752755,-8.094174301184253,-2.2643760340665264,55.709849687646944,17.48382214822749,5.179401319879774e-13,7.3786115091916615,-2.5987564850558127,-0.8496448206802107
1199,9.254510387537248,1.8639637851980915,4.456769665994751,-2.39404930096032,-3.2598761905956635,-5.05458163066107,-8.621000008033818,0.1401043094157251,-6.27633131038417e-13,6.61756647218656,-1.202059159264365,-0.6811852451138092,8.509260148497457,5.462662539498653,1.5036411939320455,-0.927875192658181,-8.087039886363481,-2.2602977346759485,56.06944879552549,18.259125086616077,1.0113341394378387e-12,7.378228613380122,-2.5983002881672275,-0.8505892275704277
1200,9.25441786070419,1.866712676296438,4.4561826080566505,-2.392220262503697,-3.264819654610992,-5.05507452261889,-8.537083550113222,0.1177678359963446,-6.834373678907125e-13,6.618952155523279,-1.204408475428187,-0.6823170915706116,8.5040211844749,5.457085419351085,1.4990406829705247,-0.9236802262038056,-8.080915522901076,-2.2571227395497773,56.41013046727625,18.910855243931447,-4.916209096192858e-13,7.377937072783837,-2.5979460402665238,-0.8514930543569426
1201,9.254179042034345,1.8693238269784127,4.4556542468476295,-2.3902924606219718,-3.269670123323997,-5.055482292062728,-8.457546779112556,0.08669418624448538,2.0744810526040217e-13,6.62029379763872,-1.2068074475723396,-0.6832952872870027,8.500084436048615,5.452311275145718,1.495426128269586,-0.9205492531290387,-8.075893748162226,-2.2547309056302507,56.75179000010428,19.40600474873609,1.1812834950842599e-12,7.37772823111186,-2.5978455501290907,-0.8523148531268993
1202,9.253842735948895,1.871759623674952,4.455167594885333,-2.388299263625209,-3.2744255357664804,-5.055790338511594,-8.38685320669588,0.036177140804688764,2.1336051390174093e-13,6.621607992530638,-1.2092898370784941,-0.6841216757488868,8.497355245678568,5.448284188133366,1.4927271283662307,-0.9184182258191712,-8.071902893163728,-2.253002137682045,57.050323045473526,19.737112045213127,-1.2863738689318157e-12,7.37758284152947,-2.5979863660329925,-0.8529970905949388
1203,9.253445113259852,1.8740848263847538,4.454722757112411,-2.386275149248852,-3.279112758807679,-5.056012624033593,-8.32587926174983,-0.032684885495773044,1.6385309555442145e-13,6.622894576545811,-1.211815114838302,-0.684814297948597,8.495788449879457,5.444985558618822,1.4908671245022667,-0.9172142472122743,-8.068954799903791,-2.251801334512765,57.30262253105818,19.887373959347435,2.362806703601719e-13,7.377538663056437,-2.59840241970023,-0.8534732763511117
1204,9.252997163016644,1.876340399686708,4.454318664954456,-2.384230682386853,-3.2837535140250758,-5.056146560827329,-8.280259630782641,-0.1253659664016715,-2.314612199637496e-13,6.624152448091089,-1.2143632661687014,-0.6853738663836477,8.495241124755298,5.442412846729983,1.4897794826943893,-0.9168464073175387,-8.067016766452513,-2.2510091173201157,57.526004908761934,19.85316240572059,6.925804480565776e-13,7.377553166218092,-2.5990671947750217,-0.8536815014676403
1205,9.252565596042988,1.8785071116130392,4.453960373166678,-2.3821996573663804,-3.2882894918470127,-5.056212708728526,-8.249512942045387,-0.24412781435760272,-2.6620095708399063e-13,6.625418810827101,-1.216892563617502,-0.6858163338403029,8.495621675467087,5.440408427486137,1.4893406014662978,-0.917220846716952,-8.066012386617176,-2.2504999490900417,57.69844680059037,19.634132818422493,2.366927850399038e-13,7.377646899843178,-2.600066635519566,-0.8536072868720374
1206,9.252152536810078,1.8806287258676972,4.4536301879894875,-2.380188795247147,-3.292748554870801,-5.056224327800067,-8.237090154975569,-0.3870461620181336,3.5545083784582283e-13,6.626687959487135,-1.2193873743211494,-0.686174843790989,8.496811072395028,5.43895796942267,1.489482764823322,-0.9182413162977938,-8.065848719857541,-2.2501619910997293,57.78211108146283,19.212463443406165,2.593065841303624e-13,7.377807985523442,-2.6013258050552106,-0.8531968309771815
